3.56E-05	0.99999	0.9998	0.99975	0.99974	0.99966	0.99973	0.9998	0.99973	0.99979	0.99979	0.99955	0.99971	0.99968	0.99966
2.86E-05	0.99998	0.99981	0.99975	0.99975	0.99967	0.99973	0.99981	0.99974	0.99979	0.9998	0.99956	0.99972	0.99969	0.99967
2.15E-05	0.99997	0.99981	0.99976	0.99976	0.99968	0.99974	0.99981	0.99975	0.9998	0.9998	0.99957	0.99973	0.9997	0.99968
1.43E-05	0.99997	0.99982	0.99977	0.99977	0.99969	0.99975	0.99982	0.99976	0.99981	0.99981	0.99959	0.99974	0.99971	0.99969
6.95E-06	0.99996	0.99983	0.99978	0.99978	0.9997	0.99976	0.99982	0.99977	0.99981	0.99982	0.9996	0.99975	0.99972	0.99971
7.10E-07	0.99987	0.99983	0.99979	0.99979	0.99972	0.99977	0.99983	0.99978	0.99982	0.99983	0.99962	0.99976	0.99973	0.99972
0.00E+00	0.99966	0.99984	0.9998	0.9998	0.99973	0.99978	0.99984	0.99979	0.99983	0.99984	0.99964	0.99977	0.99975	0.99973
0.00E+00	0.99946	0.99985	0.99981	0.99981	0.99975	0.9998	0.99985	0.9998	0.99984	0.99985	0.99966	0.99978	0.99976	0.99975
0.00E+00	0.99925	0.99986	0.99982	0.99982	0.99976	0.99981	0.99986	0.99981	0.99985	0.99986	0.99968	0.9998	0.99978	0.99977
0.00E+00	0.99904	0.99987	0.99983	0.99984	0.99978	0.99982	0.99987	0.99983	0.99986	0.99987	0.9997	0.99981	0.9998	0.99978
0.00E+00	0.99884	0.99988	0.99984	0.99985	0.9998	0.99984	0.99988	0.99984	0.99987	0.99988	0.99973	0.99983	0.99981	0.9998
0.00E+00	0.99489	0.99989	0.99986	0.99987	0.99982	0.99986	0.99989	0.99986	0.99989	0.99989	0.99975	0.99985	0.99983	0.99982
0.00E+00	0.98871	0.99991	0.99987	0.99988	0.99984	0.99987	0.99991	0.99988	0.9999	0.9999	0.99978	0.99987	0.99985	0.99985
0.00E+00	0.98253	0.99992	0.99989	0.9999	0.99987	0.99989	0.99992	0.99989	0.99992	0.99992	0.99981	0.99989	0.99987	0.99987
0.00E+00	0.97635	0.99993	0.99991	0.99992	0.99989	0.99991	0.99994	0.99991	0.99993	0.99993	0.99984	0.99991	0.9999	0.99989
0.00E+00	0.97018	0.99995	0.99992	0.99994	0.99992	0.99993	0.99995	0.99993	0.99995	0.99995	0.99987	0.99993	0.99992	0.99992
0.00E+00	0.964	0.99996	0.99994	0.99996	0.99994	0.99995	0.99997	0.99995	0.99996	0.99996	0.9999	0.99995	0.99995	0.99994
0.00E+00	0.96241	0.99998	0.99996	0.99998	0.99997	0.99998	0.99998	0.99998	0.99998	0.99998	0.99994	0.99997	0.99997	0.99997
0.00E+00	0.96168	0.99999	0.99998	1	1	1	1	1	1	1	0.99997	1	1	1
0.00E+00	0.96095	0.99998	0.99996	0.99998	0.99997	0.99998	0.99998	0.99998	0.99998	0.99998	0.99994	0.99997	0.99997	0.99997
0.00E+00	0.96022	0.99996	0.99994	0.99996	0.99994	0.99995	0.99997	0.99995	0.99996	0.99996	0.9999	0.99995	0.99995	0.99994
0.00E+00	0.9595	0.99995	0.99992	0.99994	0.99992	0.99993	0.99995	0.99993	0.99995	0.99995	0.99987	0.99993	0.99992	0.99992
0.00E+00	0.95804	0.99993	0.99991	0.99992	0.99989	0.99991	0.99994	0.99991	0.99993	0.99993	0.99984	0.99991	0.9999	0.99989
0.00E+00	0.94239	0.99992	0.99989	0.9999	0.99987	0.99989	0.99992	0.99989	0.99992	0.99992	0.99981	0.99989	0.99987	0.99987
0.00E+00	0.92673	0.99991	0.99987	0.99988	0.99984	0.99987	0.99991	0.99988	0.9999	0.9999	0.99978	0.99987	0.99985	0.99985
0.00E+00	0.91108	0.99989	0.99986	0.99987	0.99982	0.99986	0.99989	0.99986	0.99989	0.99989	0.99975	0.99985	0.99983	0.99982
0.00E+00	0.89543	0.99988	0.99984	0.99985	0.9998	0.99984	0.99988	0.99984	0.99987	0.99988	0.99973	0.99983	0.99981	0.9998
0.00E+00	0.87978	0.99987	0.99983	0.99984	0.99978	0.99982	0.99987	0.99983	0.99986	0.99987	0.9997	0.99981	0.9998	0.99978
0.00E+00	0.86602	0.99986	0.99982	0.99982	0.99976	0.99981	0.99986	0.99981	0.99985	0.99986	0.99968	0.9998	0.99978	0.99977
0.00E+00	0.85768	0.99985	0.99981	0.99981	0.99975	0.9998	0.99985	0.9998	0.99984	0.99985	0.99966	0.99978	0.99976	0.99975
0.00E+00	0.84935	0.99984	0.9998	0.9998	0.99973	0.99978	0.99984	0.99979	0.99983	0.99984	0.99964	0.99977	0.99975	0.99973
0.00E+00	0.84101	0.99983	0.99979	0.99979	0.99972	0.99977	0.99983	0.99978	0.99982	0.99983	0.99962	0.99976	0.99973	0.99972
0.00E+00	0.83267	0.99983	0.99978	0.99978	0.9997	0.99976	0.99982	0.99977	0.99981	0.99982	0.9996	0.99975	0.99972	0.99971
0.00E+00	0.82433	0.99982	0.99977	0.99977	0.99969	0.99975	0.99982	0.99976	0.99981	0.99981	0.99959	0.99974	0.99971	0.99969
0.00E+00	0.79642	0.99981	0.99976	0.99976	0.99968	0.99974	0.99981	0.99975	0.9998	0.9998	0.99957	0.99973	0.9997	0.99968
0.00E+00	0.7463	0.99981	0.99975	0.99975	0.99967	0.99973	0.99981	0.99974	0.99979	0.9998	0.99956	0.99972	0.99969	0.99967
0.00E+00	0.69619	0.9998	0.99975	0.99974	0.99966	0.99973	0.9998	0.99973	0.99979	0.99979	0.99955	0.99971	0.99968	0.99966
0.00E+00	0.64608	0.9998	0.99974	0.99974	0.99965	0.99972	0.9998	0.99973	0.99978	0.99979	0.99954	0.9997	0.99967	0.99966
0.00E+00	0.59596	0.9998	0.99974	0.99973	0.99965	0.99972	0.99979	0.99972	0.99978	0.99978	0.99953	0.9997	0.99967	0.99965
0.00E+00	0.54585	0.99979	0.99974	0.99973	0.99964	0.99971	0.99979	0.99972	0.99977	0.99978	0.99953	0.99969	0.99966	0.99965
